Unnamed: 0	description	S62	S63	S64	S65	S66	S68	S69	S71	S72	S74	S82	S83	S84	S85	S86
EC:1.1.1.1	Alcohol dehydrogenase	22725.502727938336	0.0	28012.95338554272	4310.33	783.0947231556385	1308.8627361355027	739.8194167585527	3371.6997199470406	4725.881803273149	12374.0665954327	10093.709074593076	3017.22840454318	9593.016432357515	9807.42535878537	6767.44210713372
EC:1.1.1.10	L-xylulose reductase	0.0	0.0	2.356323963202175e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.163788234579928e-06
EC:1.1.1.100	3-oxoacyl-[acyl-carrier-protein] reductase	36510.01976231404	245.2644752586945	55449.330875191	4145.4469030390765	2050.3181862873016	2022.893054720074	1266.6973771821608	5987.598511497282	7492.216585483602	13287.602090621813	25609.80824760604	5339.83607954952	23283.759635788425	20099.715756847854	10064.114997432302
EC:1.1.1.101	Acylglycerone-phosphate reductase	0.0	0.0	6.066250952268855e-28	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.027692864024297e-28
EC:1.1.1.102	3-dehydrosphinganine reductase	5.907223520925897e-08	0.0	83.02298417949413	0.0	0.0	0.0	0.0	89.95787881279004	255.16625978936847	0.0	432.2385944379065	112.76720711347949	262.4076744460642	205.317185860084	92.6112553958442
EC:1.1.1.103	L-threonine 3-dehydrogenase	932.9103063691304	0.0	1079.1081378296867	0.0	0.0	4.354363213291086	0.0	0.0	301.9617297341963	131.82317177629432	595.2314989985908	507.4817166930251	1514.6958706685812	1622.2592893369997	590.8647015156696
EC:1.1.1.105	All-trans-retinol dehydrogenase (NAD(+))	0.0	0.0	67.92765431568725	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:1.1.1.107	Pyridoxal 4-dehydrogenase	2.0651173342486144	0.0	0.4911802479318877	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.906359244476648	0.0867949640769012
EC:1.1.1.108	Carnitine 3-dehydrogenase	222.12857753219	0.0	403.36579077849575	0.0	0.0	0.0	0.0	0.0	0.0	2.867123984262599	1.6314111011260997	5.470656036564759	23.579109590154196	62.23039517636944	159.02662169405014
EC:1.1.1.11	D-arabinitol 4-dehydrogenase	0.0603007628057059	0.0	0.0044581717647866	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0044298348921995
EC:1.1.1.122	D-threo-aldose 1-dehydrogenase	1469.6016212053466	0.0	1419.7642142584878	0.0	0.0	0.0	0.0	0.0	242.26236173304324	61.39472784366382	399.9293021714882	425.9003088608473	1010.544301507921	780.4785573773611	363.1262743829983
EC:1.1.1.125	2-deoxy-D-gluconate 3-dehydrogenase	1787.2603677474406	0.0	5620.249466368283	0.0	70.36686800675268	259.2642639958412	11.417976724269607	760.9584879237799	1571.401945901593	339.70909265154694	2109.421590457403	404.4773582759348	1802.863319558588	1064.2272935861088	721.5763463291939
EC:1.1.1.130	3-dehydro-L-gulonate 2-dehydrogenase	1546.8480123919287	37.95810701306559	1282.8796279263197	0.0	53.39265673266326	39.92383416535329	1.6919472795821624	107.91247303962751	136.32757043104826	0.0	768.3910058490981	280.34324667630085	1041.2584770422366	535.3945317985913	293.79317523475385
EC:1.1.1.132	GDP-mannose 6-dehydrogenase	0.2555202749970424	0.0	532.600060604742	0.0	0.0	19.927237165879376	0.0	53.95020579268808	30.85965945028496	0.0	60.68264538884766	7.833216827446837	100.65145779204228	250.44289155423715	205.06573816949037
EC:1.1.1.133	dTDP-4-dehydrorhamnose reductase	11887.544094266095	37.95810701306559	13227.846173032194	489.756193921853	88.06300426259646	786.1807871334962	534.7279146361586	1853.4128620512008	2148.720007047927	277.0758171358761	5384.432681360122	1238.2958725455424	6140.712668197279	5464.939246249336	2613.426622478294
EC:1.1.1.136	UDP-N-acetylglucosamine 6-dehydrogenase	741.9655414919771	0.0	5409.435914875738	0.0	107.33635114195371	188.3360468744392	83.55420894028912	652.4232091463873	832.1120867388207	390.399929641176	2234.491227083697	832.5761047751942	2535.937409221531	1452.1533140580586	881.5767100811739
EC:1.1.1.137	Ribitol-5-phosphate 2-dehydrogenase	72.27004325488826	0.0	5767.338394334868	0.0	0.0	417.07094015802096	0.0	851.9741381724999	487.331445323545	58.15756565302205	1762.529891424623	256.2576507495775	1241.7448992953755	169.13376324083546	877.8875746588456
EC:1.1.1.14	L-iditol 2-dehydrogenase	5995.650904070579	0.0	13749.817352785623	0.0	936.2268166663272	340.7922863557161	9.052523685674442	1617.6809576228245	3972.905957795109	1014.8247947955948	8494.541152054417	1087.9272254183643	6392.209668069408	5745.174413477059	1989.571853102503
EC:1.1.1.140	Sorbitol-6-phosphate 2-dehydrogenase	2064.658934107262	0.0	2766.8803591982414	1200.7869030390734	118.42459825672786	127.81492697025531	0.0	416.3806842836528	836.702768027556	186.036503712544	1147.538720611918	124.83632929882944	807.109133074192	878.982568326592	523.3973334731036
EC:1.1.1.141	15-hydroxyprostaglandin dehydrogenase (NAD(+))	0.0	0.0	4.1720515825281584e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.372305151870476e-06
EC:1.1.1.144	Perillyl-alcohol dehydrogenase	0.0	0.0	0.9835591246342796	0.0	0.0001666317768528	6.589559358529886e-11	0.0	0.0002095324409227	0.0	0.0	0.0010140765736669	0.0	0.0003183337448568	0.0008791588358524	0.977294722613859
EC:1.1.1.157	3-hydroxybutyryl-CoA dehydrogenase	9816.07512521413	415.03773669504136	22162.832781399156	218.2130969609265	757.5735188453137	843.641642623329	189.14736413572552	2295.598320690501	2260.607105917328	5995.596950463727	11173.021735609427	2787.2146452698507	9830.291204733714	6764.601655871499	3754.891632156064
EC:1.1.1.159	7-alpha-hydroxysteroid dehydrogenase	2268.8761036996075	51.064475258695104	2027.42676227232	0.0	46.444734474145086	118.0098077912588	11.417976724269607	375.6545632876511	239.1208157263169	1717.693750221245	841.5464737525282	158.83016000587068	900.857789251986	691.5241501900805	495.3242664081681
EC:1.1.1.163	Cyclopentanol dehydrogenase	0.0	0.0	66.63515404050185	0.0	5.084949274363614	0.0	0.0	6.394109536303692	0.0	10.244209468650784	30.94564575141848	0.0	24.939657514897537	63.79744163110229	0.1025746645169609
