Unnamed: 0	description	S62	S63	S64	S65	S66	S68	S69	S71	S72	S74	S82	S83	S84	S85	S86
K00001	E1.1.1.1, adh; alcohol dehydrogenase [EC:1.1.1.1]	5555.097810172341	0.0	3788.0456512206474	0.0	150.2159258003044	107.85783621100153	358.24811480852884	483.012068507806	1279.3551684421486	6128.814368238991	1934.3688078276125	254.20272776630983	1399.6396084745522	1455.3434130952064	889.6264486444804
K00002	AKR1A1, adh; alcohol dehydrogenase (NADP+) [EC:1.1.1.2]	124.2051475614092	0.0	822.027841276388	0.0	0.0	39.8670088437252	0.0	107.93434702230964	204.65690562500703	28.999244688797805	342.6003818126313	186.72295542652344	576.6029458179677	462.1078548334266	201.91710020067853
K00003	E1.1.1.3; homoserine dehydrogenase [EC:1.1.1.3]	11133.966368053403	51.064475258695104	29023.243915643878	1472.33	749.8831037176228	1749.804951096794	506.5238949942749	4068.065595864059	3388.265872657534	3361.500009249706	13719.254408769071	1789.2524187422468	9740.380542836096	4679.355063412807	3821.93856475747
K00004	BDH, butB; (R,R)-butanediol dehydrogenase / meso-butanediol dehydrogenase / diacetyl reductase [EC:1.1.1.4 1.1.1.- 1.1.1.303]	1178.7272148231468	0.0	3602.7759703598986	0.0	0.6803883385878494	125.7487941979411	0.0	429.99340990844377	1408.0535435297325	775.00588529267	772.8775565044828	144.4203647494704	598.8377286137942	690.9202851667733	407.2457329547813
K00005	gldA; glycerol dehydrogenase [EC:1.1.1.6]	7933.302757453764	46.92852370510785	14577.312442633094	1637.2130969609236	356.1399323113503	970.5413940184164	48.74310009176676	2079.9199943449235	1778.725491710025	112.73916818388976	5892.473985475043	623.532211190219	4530.213715301504	1698.9893413753389	2058.757967134222
K00007	dalD; D-arabinitol 4-dehydrogenase [EC:1.1.1.11]	0.0603007628057059	0.0	0.0044581717647866	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0044298348921995
K00008	SORD, gutB; L-iditol 2-dehydrogenase [EC:1.1.1.14]	5995.650904070579	0.0	13749.817352785623	0.0	936.2268166663272	340.7922863557161	9.052523685674442	1617.6809576228245	3972.905957795109	1014.8247947955948	8494.541152054417	1087.9272254183643	6392.209668069408	5745.174413477059	1989.571853102503
K00009	mtlD; mannitol-1-phosphate 5-dehydrogenase [EC:1.1.1.17]	3930.6224921447847	0.0	5960.167015035903	1200.7869030390734	61.34811861303813	427.99152200238433	339.8142891728311	882.6290134468652	943.458673458361	139.01469065386985	2244.671959064002	202.64890333779925	1532.8624025418264	398.47095460280985	827.6645165919635
K00010	iolG; myo-inositol 2-dehydrogenase / D-chiro-inositol 1-dehydrogenase [EC:1.1.1.18 1.1.1.369]	1796.863789675279	58.24889402313125	9106.497321384211	0.0	734.1767767970352	138.2842169060932	0.0	1096.3267701928776	1926.518451707163	219.2834691370315	5742.347028148043	1451.3981770995954	4357.024480310338	4863.588557427448	2093.2076341095244
K00011	AKR1B; aldehyde reductase [EC:1.1.1.21]	0.0003633499387163	0.0	5.207828278204625e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7075377856310458e-06	5.138168915088993e-07	0.0
